Time,----------,RSRP,RSRQ,RSSI,SINR0,PCI,DL EARFCN,Bandwidth,TAC,Tx Antennas,Pmax,QRxLevMin,Intra PCI,Inter Freq./ PCI,PLMNID (MCC/MNC),eNB/Sector ID,eNB,RF Band (LTE),CP distribution,Timing advance,Carrier Aggregation DL,EMM State,QCI,Num of Subframes,Avg RB count,Sched Thrpt,PDSCH Thrpt,Bytes Transferred,BLER,Num of TBs,Average TB Size,Num of New TBs,Num ACKs,TM mode distribution,Reporting Mode,CQI0/CQI1,PUCCH Tx power,Bytes Transferred,Sched Thrpt,PUSCH Thrpt,Retransmission Rate,Average TB Size,Number of TBs,TxPower,Num BPSK (LTE UL),Num ACKs,BPSK Rate,Network,Operator,Technology,Forcing,Data technology,Cell Id,MCC,MNC,MCC/MNC,LAC,BTS Cell Name,PCI,DL EARFCN,SINR1,SRxLev,SNonIntraSearch,TxPower,RSRQ,RSRP,RSSI,Battery temperature,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Number of carriers DL,Average MCS Index,Transmission Mode,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),QPSK Rate,16-QAM Rate,64-QAM Rate,Rank 1,Num of Recombined,Max Num of Layers,Num QPSK (LTE UL),Num 16QAM (LTE UL),Num 64QAM (LTE UL),Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,Max bit rate UL,Max bit rate DL,Guaranteed bit rate UL,Guaranteed bit rate DL,MaxTxPower,SIntraSearch,Num NACKs,Rank 2,BTS Cell Name 2
2020-01-27 11:24:32.525,,-66.9,-10.7,-36.9,14.8,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (10%), 4 (89%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,18.9,58,16,,-10.7,-66.9,-36.9,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:33.945,,-76.3,-9.8,-45.9,13.1,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (89%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,14.1,58,16,,-9.8,-76.3,-45.9,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:35.210,,-78.9,-11.3,-47.9,9.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (89%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,4.5,58,16,,-11.3,-78.9,-47.9,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:36.495,,-77.2,-11.2,-47.2,9.8,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (89%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,2.5,58,16,,-11.2,-77.2,-47.2,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:37.580,,-74.3,-11.0,-43.8,15.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (89%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,16.1,58,16,,-11.0,-74.3,-43.8,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:38.15,,-74.3,-11.0,-43.8,15.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (89%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,16.1,58,16,,-11.0,-74.3,-43.8,32.3,,,,,1,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:38.15,,-74.3,-11.0,-43.8,15.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,5,0,0,16,0,1,16,0,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,16.1,58,16,,-11.0,-74.3,-43.8,32.3,,,,,1,3,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:39.50,,-76.8,-11.0,-46.8,11.8,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,5,0,0,16,0,1,16,0,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,12.4,58,16,,-11.0,-76.8,-46.8,32.3,,,,,1,3,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:40.335,,-74,-10.8,-44.1,13.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,5,0,0,16,0,1,16,0,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,10.4,58,16,,-10.8,-74,-44.1,32.3,,,,,1,3,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:41.615,,-70.1,-10.6,-40.8,14.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,14.1,58,16,,-10.6,-70.1,-40.8,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:42.975,,-70.1,-10.6,-40.8,14.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,14.1,57,16,,-10.6,-70.1,-40.8,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:42.975,,-66.8,-11.0,-37.1,19.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,17.3,57,16,,-11.0,-66.8,-37.1,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:44.175,,-69.2,-8.4,-40.0,16.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,14.6,57,16,,-8.4,-69.2,-40.0,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:45.465,,-68.9,-10.7,-39.5,11.7,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,15.5,57,16,,-10.7,-68.9,-39.5,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:46.570,,-67.9,-10.5,-38.7,12.6,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,16.7,57,16,,-10.5,-67.9,-38.7,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:47.15,,-67.9,-10.5,-38.7,12.6,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (10%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,16.7,57,16,,-10.5,-67.9,-38.7,32.3,,,,,1,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:47.15,,-67.9,-10.5,-38.7,12.6,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (9%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,16.7,57,16,,-10.5,-67.9,-38.7,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:47.865,,-69.6,-10.8,-40.2,8.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (9%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,14.0,57,16,,-10.8,-69.6,-40.2,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:49.290,,-67.2,-8.9,-37.6,16.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (9%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,11.5,57,16,,-8.9,-67.2,-37.6,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:50.580,,-77.1,-11.9,-45.5,8.7,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (9%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,1.4,57,16,,-11.9,-77.1,-45.5,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:51.710,,-72.2,-10.0,-41.7,14.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (9%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,13.0,57,16,,-10.0,-72.2,-41.7,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:52.965,,-72.2,-10.0,-41.7,14.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (9%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,13.0,55,16,,-10.0,-72.2,-41.7,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:52.965,,-77.9,-11.5,-47.8,7.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (9%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.1,55,16,,-11.5,-77.9,-47.8,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:53.140,,-77.9,-11.5,-47.8,7.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (9%), 4 (90%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.1,55,16,,-11.5,-77.9,-47.8,32.3,,,,,1,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:53.140,,-77.9,-11.5,-47.8,7.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (8%), 4 (91%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.1,55,16,,-11.5,-77.9,-47.8,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:54.415,,-76.6,-11.1,-46.4,6.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (8%), 4 (91%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.4,55,16,,-11.1,-76.6,-46.4,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:55.700,,-72.4,-9.9,-43.6,16.1,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (8%), 4 (91%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,11.4,55,16,,-9.9,-72.4,-43.6,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:56.935,,-77.4,-11.9,-46.2,12.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (8%), 4 (91%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,11.0,55,16,,-11.9,-77.4,-46.2,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:58.105,,-81.1,-11.6,-50.8,8.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (8%), 4 (91%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,0.9,55,16,,-11.6,-81.1,-50.8,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:58.260,,-81.1,-11.6,-50.8,8.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (8%), 4 (91%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,0.9,55,16,,-11.6,-81.1,-50.8,32.3,,,,,1,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:24:58.260,,-81.1,-11.6,-50.8,8.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,5,0,0,16,0,1,16,0,,"3 (8%), 4 (91%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,0.9,55,16,,-11.6,-81.1,-50.8,32.3,,,,,1,3,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:59.475,,-76.2,-9.6,-47.9,9.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,5,0,0,16,0,1,16,0,,"3 (8%), 4 (91%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,13.1,55,16,,-9.6,-76.2,-47.9,32.3,,,,,1,3,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:24:59.550,,-76.2,-9.6,-47.9,9.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (8%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,13.1,55,16,,-9.6,-76.2,-47.9,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:25:00.795,,-75.1,-10.4,-44.7,10.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (8%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,10.8,55,16,,-10.4,-75.1,-44.7,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:25:00.925,,-75.1,-10.4,-44.7,10.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,10.8,55,16,,-10.4,-75.1,-44.7,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:25:02.95,,-70.5,-11.4,-40.4,10.4,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,6.9,55,16,,-11.4,-70.5,-40.4,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:25:03.375,,-70.5,-11.4,-40.4,10.4,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,6.9,57,16,,-11.4,-70.5,-40.4,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:25:03.375,,-74.3,-11.6,-44.1,10.8,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.5,57,16,,-11.6,-74.3,-44.1,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:25:04.655,,-74.5,-12.2,-43.6,10.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.9,57,16,,-12.2,-74.5,-43.6,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:25:05.770,,-77,-12.0,-45.9,10.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.8,57,16,,-12.0,-77,-45.9,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:25:06.215,,-77,-12.0,-45.9,10.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.8,57,16,,-12.0,-77,-45.9,32.3,,,,,1,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:25:06.215,,-77,-12.0,-45.9,10.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.8,57,16,,-12.0,-77,-45.9,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:25:07.135,,-77.1,-10.8,-45.9,12.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,7.0,57,16,,-10.8,-77.1,-45.9,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:25:08.495,,-77.6,-10.9,-47.2,12.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,7.4,57,16,,-10.9,-77.6,-47.2,32.3,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:25:09.775,,-75.9,-11.7,-45.4,10.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,9.5,57,16,,-11.7,-75.9,-45.4,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:25:10.905,,-70.3,-10.1,-41.4,13.7,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,2.4,57,16,,-10.1,-70.3,-41.4,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:25:12.160,,-74.3,-11.4,-44.2,4.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (7%), 4 (92%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,3.2,57,16,,-11.4,-74.3,-44.2,32.3,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
